0.9672231	0.03277685
0.9525433	0.04745671
0.57737726	0.42262277
0.25052553	0.7494744
0.45209485	0.5479052
0.850107	0.14989297
0.7247158	0.2752842
0.8864871	0.11351288
0.9349872	0.06501277
0.5440411	0.45595893
0.81910926	0.18089075
0.2618175	0.73818254
0.7457784	0.25422156
0.52829856	0.47170144
0.26260182	0.7373982
0.4717237	0.52827626
0.44968235	0.5503177
0.9505979	0.049402155
0.9563199	0.043680094
0.87214	0.12786002
0.93808055	0.06191946
0.7847549	0.21524514
0.96023655	0.039763495
0.96321404	0.036785986
0.9431138	0.056886125
0.8843502	0.11564982
0.8661256	0.13387446
0.7886921	0.21130796
0.8968531	0.1031469
0.78575367	0.21424635
0.89344704	0.10655302
0.78042054	0.21957943
0.15629612	0.8437038
0.7805905	0.21940948
0.90043855	0.09956139
0.9068666	0.0931334
0.9413203	0.05867963
0.8586954	0.14130458
0.9256059	0.0743941
0.7090823	0.29091772
0.12387396	0.87612605
0.9394149	0.060585115
0.9502561	0.0497439
0.9489268	0.051073194
0.9500402	0.049959853
0.27966988	0.7203301
0.94857496	0.051424973
0.9438735	0.05612651
0.93729347	0.06270653
0.8357894	0.16421065
0.23759326	0.7624067
0.93004924	0.06995073
0.8425749	0.15742512
0.774765	0.22523499
0.8078405	0.19215947
0.8787271	0.12127291
0.5466099	0.45339012
0.91310084	0.08689916
0.5810719	0.4189281
0.88665956	0.1133405
0.30622518	0.6937748
0.83004606	0.16995393
0.9257871	0.074212864
0.7333928	0.26660722
0.3587892	0.6412108
0.82820547	0.17179453
0.57968783	0.42031223
0.5446426	0.45535737
0.16501167	0.8349883
0.8904971	0.10950293
0.84085673	0.15914327
0.72066164	0.27933833
0.7980601	0.20193982
0.90845186	0.091548145
0.84163177	0.1583682
0.73232126	0.2676787
0.79761064	0.2023894
0.78495246	0.2150475
0.7720391	0.22796091
0.9138927	0.08610728
0.7687767	0.2312233
0.83566797	0.16433208
0.18837085	0.8116292
0.5026938	0.49730626
0.53088886	0.46911114
0.7242073	0.27579272
0.89717674	0.10282327
0.830475	0.169525
0.6686354	0.33136454
0.6673019	0.3326981
0.5503839	0.44961607
0.9059782	0.09402177
0.2173495	0.78265053
0.91187996	0.088120095
0.16511774	0.83488226
0.27804404	0.7219559
0.8472376	0.1527624
0.50442576	0.49557418
0.92704105	0.07295898
0.9337343	0.06626573
0.88357973	0.11642025
0.7663915	0.23360851
0.8548739	0.14512613
0.8651725	0.1348275
0.79964644	0.20035356
0.876391	0.123608984
0.8066791	0.19332083
0.9205043	0.07949571
0.86172664	0.1382734
0.9538961	0.04610389
0.54520845	0.45479158
0.8432009	0.15679903
0.9312311	0.068768956
0.5996367	0.40036333
0.78293294	0.2170671
0.39258784	0.6074122
0.45466715	0.54533285
0.694521	0.30547896
0.90217394	0.09782606
0.9420698	0.057930186
0.8921799	0.107820116
0.9186829	0.081317194
0.8961399	0.10386005
0.7249405	0.27505952
0.5001744	0.4998256
0.33001718	0.6699828
0.8803965	0.1196035
0.75658375	0.24341626
0.79713196	0.202868
0.93970716	0.060292862
0.91129214	0.08870784
0.71364695	0.28635305
0.92765576	0.07234425
0.9511145	0.04888555
0.94339955	0.056600466
0.93939495	0.06060506
0.9525839	0.047416117
0.52544725	0.47455275
0.28146848	0.7185315
0.75572485	0.24427518
0.9371064	0.062893584
0.8333703	0.16662966
0.93979865	0.06020137
0.95737326	0.042626683
0.8882609	0.111739114
0.91608435	0.08391572
0.94933116	0.050668884
0.9567335	0.043266527
0.85731345	0.14268658
0.9674154	0.03258461
0.754474	0.24552602
0.9585333	0.04146665
0.9513398	0.048660178
0.9451399	0.05486015
0.9420376	0.05796249
0.8560683	0.14393172
0.09966637	0.9003336
0.34416944	0.65583056
0.74016774	0.25983223
0.8405841	0.1594159
0.5660874	0.43391263
0.3243815	0.6756185
0.068741366	0.9312586
0.106681645	0.89331836
0.81970805	0.18029192
0.074772686	0.92522734
0.17145357	0.8285464
0.5994326	0.40056738
0.09542381	0.9045762
0.1787154	0.82128465
0.48047477	0.5195252
0.4461435	0.5538565
0.8260709	0.17392904
0.40409076	0.59590924
0.7920044	0.20799565
0.43097407	0.56902593
0.71517533	0.2848247
0.2736169	0.72638315
0.308258	0.691742
0.80371284	0.19628714
0.90245646	0.097543545
0.9142083	0.08579171
0.9585641	0.0414359
0.95571613	0.044283856
0.26033673	0.7396633
0.20147091	0.7985291
0.19184268	0.80815727
0.959209	0.040791005
0.94962335	0.05037667
0.94950503	0.050494973
0.95969266	0.040307388
0.80084187	0.19915813
0.8288303	0.1711697
0.16688944	0.8331106
0.8164996	0.18350042
0.9506294	0.04937052
0.71940506	0.28059497
0.8780038	0.12199619
0.92602533	0.07397471
0.9562927	0.0437073
0.9548292	0.045170788
0.9586112	0.041388802
0.9178328	0.08216725
0.10864713	0.89135283
0.7655361	0.23446384
0.5806811	0.4193189
0.8991021	0.100897886
0.29395378	0.7060462
