0.83718574	0.16281419
0.697206	0.30279398
0.89461344	0.105386525
0.89840424	0.10159578
0.8381375	0.16186254
0.6627091	0.33729085
0.8882969	0.11170309
0.39760008	0.60239995
0.30265972	0.6973403
0.8965914	0.10340862
0.8789075	0.121092536
0.90629673	0.09370324
0.88318753	0.11681246
0.86968523	0.13031474
0.8490458	0.15095417
0.56263775	0.43736228
0.83458287	0.16541715
0.9004287	0.09957134
0.6269117	0.37308824
0.36803207	0.6319679
0.3389213	0.66107863
0.8960467	0.10395332
0.672462	0.32753804
0.83208144	0.16791858
0.8827156	0.117284425
0.16580616	0.8341938
0.88449115	0.11550885
0.8645501	0.13544987
0.7210479	0.27895212
0.24577196	0.75422806
0.12143909	0.87856084
0.17501284	0.8249872
0.12561153	0.8743884
0.37375227	0.6262477
0.19043231	0.80956775
0.14401849	0.85598147
0.39010274	0.6098973
0.74319875	0.25680125
0.16260804	0.8373919
0.14724658	0.85275346
0.25876108	0.7412389
0.15323745	0.84676254
0.18078026	0.81921977
0.2578887	0.7421113
0.8480996	0.1519004
0.79888433	0.2011157
0.72181344	0.27818662
0.1420532	0.85794675
0.24320829	0.7567917
0.18409441	0.8159056
0.7784546	0.22154541
0.23539129	0.76460874
0.32491913	0.67508084
0.2297165	0.7702835
0.38085112	0.6191489
0.20866044	0.7913396
0.313979	0.686021
0.21397388	0.7860262
0.1972731	0.80272686
0.84296453	0.1570355
0.37947065	0.6205294
0.25405827	0.74594176
0.24468447	0.7553155
0.54505616	0.45494384
0.29517582	0.7048242
0.8666107	0.13338925
0.8681719	0.13182811
0.78200793	0.21799202
0.33675838	0.66324157
0.8083548	0.19164518
0.75073403	0.24926597
0.19762833	0.8023717
0.3539902	0.6460098
0.90935093	0.09064899
0.8837232	0.1162768
0.91007245	0.08992763
0.90925723	0.090742804
0.9079638	0.092036165
0.8572344	0.14276555
0.9039137	0.0960863
0.8935397	0.10646028
0.9168801	0.08311998
0.5158687	0.48413128
0.75206465	0.24793538
0.89113456	0.10886548
0.8210051	0.17899492
0.85973376	0.14026621
0.70754325	0.29245675
0.9155712	0.08442878
