,Biodiversity and Land Use,Carbon Emissions,Climate Change Vulnerability,Electronic Waste,Financing Environmental Impact,Opportunities in Clean Tech,Opportunities in Green Building,Opportunities in Renewable Energy,Packaging Material and Waste,Product Carbon Footprint,Raw Material Sourcing,Toxic Emissions and Waste,Water Stress,Accounting,Board,Business Ethics,Ownership and Control,Pay,Tax Transparency,Access to Communications,Access to Finance,Access to Health Care,Chemical Safety,Community Relations,Controversial Sourcing,Financial Product Safety,Health and Demographic Risk,Health and Safety,Human Capital Development,Labor Management,Opportunities in Nutrition and Health,Privacy and Data Security,Product Safety and Quality,Responsible Investment,Supply Chain Labor Standards
11,0.0068250834,0.0072805528,0.16842395,0.19603251,0.47239596,0.09897638,0.016768757,0.012724691,0.059493817,0.037381254,0.35326657,0.08723125,0.0013266576,0.13268346,0.04558378,0.0034986024,0.08047296,0.47807652,0.020547455,0.26423538,0.26422158,0.016244462,0.09805414,0.0071411626,0.151431,0.33926776,0.07110012,0.0024106482,0.0034449776,0.0052161803,0.06988854,0.0010013265,0.014815696,0.139863,0.95950645
12,0.0056481394,0.00786989,0.19847094,0.21669754,0.3272857,0.12312552,0.019216413,0.010708861,0.017617697,0.23688975,0.09442753,0.11808475,0.0013946692,0.4149383,0.0023219383,0.01785864,0.056168217,0.057616733,0.019569729,0.2740367,0.2334412,0.0075778468,0.11652763,0.0062062573,0.16884524,0.27675036,0.065911606,0.0018504558,0.0012560023,0.0042586126,0.018659221,0.0011447775,0.47059172,0.103296444,0.025276236
13,0.0054130787,0.010098369,0.16214651,0.12531109,0.38997686,0.086059175,0.018293705,0.0106316805,0.014335049,0.049845755,0.08042106,0.09047453,0.0018221177,0.16308902,0.0034772954,0.1266105,0.15450634,0.1765078,0.023803225,0.26568994,0.23613854,0.008664809,0.09142277,0.008435016,0.1618693,0.30786088,0.07905349,0.0029541359,0.004557214,0.008312983,0.017855266,0.0026362133,0.025868021,0.10449641,0.040398862
14,0.0047495887,0.8930153,0.17838468,0.22149687,0.4494712,0.0913946,0.01997941,0.010286825,0.0872556,0.045993764,0.087887205,0.08235432,0.001445141,0.10978347,0.011540431,0.0035928173,0.06491226,0.06957943,0.020712448,0.22735308,0.35172018,0.0056505767,0.09191795,0.006493306,0.15647012,0.32955766,0.087858826,0.0020004278,0.0013004971,0.005854088,0.018834276,0.0009968319,0.029772514,0.14534889,0.4315813
15,0.011667453,0.021685258,0.18747409,0.19504684,0.44132915,0.08677629,0.021758981,0.011027535,0.05562718,0.3587123,0.11498405,0.08777311,0.001579643,0.11972566,0.0023738511,0.003177174,0.052014347,0.057804093,0.018864889,0.23469995,0.28204256,0.0047197533,0.07493703,0.0071549257,0.14229865,0.3837294,0.05697325,0.0016074957,0.0011270962,0.0046763285,0.020504413,0.0010377499,0.027408741,0.16216134,0.97743535
16,0.0064546796,0.7281716,0.19202103,0.1755956,0.4093099,0.11658032,0.019522656,0.022143697,0.04680652,0.5051242,0.065205865,0.091049306,0.0017309733,0.14356947,0.0054812185,0.0045720716,0.15805078,0.10332181,0.021457063,0.24036892,0.27745304,0.012885873,0.09890028,0.0070406785,0.13356863,0.49922594,0.09937703,0.002863445,0.0022042047,0.01598344,0.020894153,0.0015376961,0.019844607,0.16863854,0.12337119
17,0.014446006,0.9179535,0.18773746,0.10363668,0.52436805,0.07188536,0.026468273,0.014907967,0.18486527,0.046440396,0.07388908,0.087917194,0.0014051822,0.11144135,0.0035391015,0.010601324,0.10430827,0.05607637,0.020175405,0.22918996,0.27326754,0.00929908,0.083827406,0.0058396203,0.12507711,0.38998237,0.06329712,0.0022561583,0.001046652,0.0051612584,0.018639954,0.001035326,0.026261479,0.17925495,0.17249614
18,0.26198724,0.11828388,0.44985443,0.13417786,0.34365487,0.08675732,0.026616422,0.20739335,0.43757173,0.06198574,0.16304675,0.27485505,0.03440788,0.7632168,0.7475315,0.94937015,0.7709738,0.099417545,0.030649226,0.32830456,0.27010828,0.6201602,0.12515594,0.032079004,0.14846754,0.2532114,0.76835895,0.053443696,0.8753135,0.992957,0.084280215,0.008141503,0.35498488,0.1058327,0.014436565
19,0.46897092,0.01686606,0.18990466,0.24335486,0.3643312,0.14195655,0.020408714,0.045354746,0.058174323,0.028412223,0.11981111,0.09202665,0.002028276,0.7570006,0.5385215,0.019265892,0.7875972,0.10950939,0.02084339,0.42575186,0.36320648,0.011105091,0.09318244,0.9660619,0.25563288,0.27913007,0.88663125,0.0021615773,0.0015311575,0.007332816,0.02852484,0.0014699565,0.018860517,0.16401938,0.38015705
20,0.47668722,0.011198657,0.23295772,0.2637868,0.35747313,0.1810019,0.05542023,0.044081274,0.48246995,0.041083913,0.21170194,0.10211144,0.0038852107,0.87942415,0.9076625,0.98338,0.8151889,0.13807394,0.09069163,0.41566333,0.3169272,0.9425396,0.09452601,0.7245924,0.53763735,0.28488925,0.9064048,0.007653856,0.019836832,0.13043173,0.18492821,0.0028682412,0.036850937,0.19621812,0.11871661
21,0.0049707354,0.009465591,0.23593219,0.24095304,0.30603808,0.119160846,0.017689101,0.009664127,0.020359382,0.025042081,0.075363494,0.30690312,0.0015732553,0.15770747,0.0042920904,0.0028608278,0.039025232,0.054902196,0.019853666,0.24906874,0.2428262,0.010109629,0.5598924,0.004798682,0.1934204,0.283568,0.08077062,0.0026603343,0.0009903361,0.003600516,0.018417446,0.0010532982,0.0516425,0.14623797,0.01524686
22,0.46540648,0.90692186,0.31001478,0.5453973,0.45763353,0.25097513,0.02741289,0.017004238,0.0940736,0.31774512,0.3412228,0.6971562,0.0025599464,0.11899112,0.0035173048,0.0037967598,0.051264636,0.0641368,0.024061648,0.31874877,0.3134182,0.010187067,0.9514346,0.0061818445,0.54828495,0.26558277,0.09748602,0.0028244655,0.0010049791,0.0036223668,0.10609915,0.0010775657,0.025190655,0.15671179,0.17631249
23,0.009306943,0.008508349,0.1873853,0.24863066,0.42849034,0.12577161,0.024774784,0.013094538,0.022569729,0.045569368,0.21981509,0.27314502,0.0018293712,0.1204762,0.006790868,0.021141004,0.052686453,0.07878919,0.03929387,0.3567441,0.30352262,0.99298406,0.81110877,0.0059606647,0.54347414,0.2914666,0.30744997,0.63972384,0.0012985534,0.00476627,0.7904728,0.0012575669,0.028128523,0.29335412,0.19000599
24,0.9679437,0.013066921,0.44438788,0.48089537,0.38012952,0.16038391,0.14099845,0.013941223,0.105876714,0.109743126,0.18142903,0.8282957,0.0038450782,0.15010796,0.0045590554,0.010649002,0.050622273,0.0703406,0.0344978,0.39450878,0.26581907,0.016521234,0.9457735,0.0046468717,0.54622495,0.23588419,0.109813124,0.00919418,0.0013634734,0.004152596,0.91313165,0.0012052634,0.20010817,0.18227129,0.16428952
25,0.012574707,0.009860739,0.3627906,0.26735458,0.4128513,0.79876184,0.020767996,0.013798134,0.022350948,0.05433355,0.15932152,0.63570374,0.99814343,0.12642911,0.0032807586,0.0038801064,0.046227314,0.07739925,0.07826075,0.29050344,0.2800597,0.023206012,0.894577,0.005355916,0.8270793,0.32264525,0.11314816,0.006364822,0.0009153931,0.0034769713,0.02396107,0.0011461719,0.029650776,0.31934297,0.9584243
26,0.03414638,0.01129377,0.2864645,0.49015683,0.38441348,0.27741483,0.03169114,0.013848557,0.055234633,0.10776334,0.3462114,0.25794318,0.002400416,0.18837671,0.0073072207,0.04625312,0.056319658,0.08393536,0.07432022,0.41478065,0.30939332,0.9887399,0.44731638,0.0076092063,0.7216449,0.28476238,0.49479648,0.9647289,0.001457113,0.008618481,0.06750552,0.001970883,0.18931091,0.34231415,0.89861935
27,0.0054980484,0.016580865,0.18471098,0.8588793,0.38218492,0.7584804,0.01973128,0.011940575,0.02837087,0.23214929,0.47551668,0.092287876,0.0017929503,0.13657075,0.0025997506,0.003202459,0.10062258,0.059877265,0.03477029,0.3331269,0.24202901,0.011329953,0.09801055,0.004469632,0.51227534,0.29538625,0.10582491,0.0032571927,0.0011019137,0.003295135,0.02138171,0.0009984238,0.32397717,0.4336283,0.9740253
28,0.00791207,0.016699519,0.2956379,0.7037161,0.3137268,0.84510356,0.025362505,0.22051182,0.016176857,0.41624653,0.1615944,0.10798724,0.012149208,0.12550011,0.01372585,0.0029345513,0.80645806,0.15122768,0.56556004,0.42511374,0.23815267,0.007809362,0.09184277,0.012631209,0.4697133,0.27690294,0.1963523,0.002905078,0.0015212854,0.010569301,0.022949357,0.0013480822,0.026208831,0.3175344,0.008446442
29,0.0072422205,0.008196387,0.26183182,0.5896003,0.39207634,0.14796585,0.018654587,0.011386846,0.02471235,0.029220639,0.07729335,0.2713512,0.0018116557,0.11390448,0.0034838347,0.0025779672,0.0356835,0.055530913,0.024729738,0.29482356,0.2668834,0.005103226,0.80273116,0.00520045,0.26594785,0.22234078,0.076758415,0.0032707008,0.0008086108,0.0033952664,0.019170694,0.0010096394,0.022502402,0.1815458,0.051347714
30,0.013955946,0.015619657,0.19984856,0.34801498,0.35167313,0.13411096,0.019552052,0.011275846,0.017201247,0.07744469,0.1636392,0.10002418,0.0011847736,0.15456486,0.0034456844,0.0026717605,0.032858375,0.053932596,0.019660003,0.3298232,0.31260678,0.0053152367,0.14719947,0.0047715255,0.21685788,0.37483865,0.18761401,0.0020937985,0.00090868445,0.0030152749,0.020800943,0.0009999655,0.022450961,0.18774909,0.057670273
31,0.02117334,0.00781941,0.23583825,0.28664494,0.31985736,0.16493113,0.02250234,0.011094144,0.017002588,0.030260256,0.101340994,0.15711336,0.002169088,0.21729955,0.0029983558,0.0027859502,0.036855694,0.06759333,0.024969188,0.31197977,0.28944224,0.00639402,0.36812246,0.0043639485,0.5087368,0.31069082,0.31795403,0.002507745,0.00092425,0.0029372186,0.036967587,0.0010682086,0.030390061,0.1887697,0.0488328
32,0.018263081,0.009382118,0.5491191,0.322013,0.3149366,0.36323556,0.02515984,0.013129411,0.030373253,0.04099351,0.44787827,0.23874621,0.0024722982,0.5076355,0.01865951,0.008750076,0.21987371,0.12528823,0.03781718,0.29684082,0.2852571,0.025015773,0.51576763,0.005360191,0.6081544,0.3154473,0.38467285,0.006674227,0.0016329382,0.005729236,0.026864743,0.0013499234,0.051201325,0.16266419,0.058415692
33,0.008950699,0.0061986274,0.18113808,0.14833988,0.33580628,0.1015062,0.017233947,0.010424535,0.016522838,0.03292938,0.11763845,0.115094244,0.0015172824,0.12052731,0.9568586,0.0027586005,0.038858157,0.05437838,0.02969356,0.22058988,0.24837157,0.004663945,0.8237899,0.0053542303,0.31422484,0.36253983,0.05911048,0.0018182737,0.0010251451,0.0035199746,0.015372817,0.0012002393,0.032674834,0.11777238,0.6002072
34,0.014568751,0.99090123,0.52437454,0.14189316,0.55560297,0.13506983,0.035339568,0.14651138,0.018257683,0.24921826,0.14283684,0.087610155,0.008656029,0.121224806,0.01004809,0.031882558,0.69837743,0.1376398,0.5233984,0.436304,0.44975966,0.008855496,0.10824514,0.026774269,0.6493187,0.37814954,0.26772004,0.006548533,0.0027523453,0.0048844647,0.028381007,0.0015124846,0.018836379,0.6731448,0.034957007
35,0.022901397,0.9821797,0.6407803,0.14454055,0.5406447,0.2638371,0.027930645,0.3155967,0.03231785,0.35790482,0.071956016,0.122955434,0.0025673844,0.106896326,0.0044505633,0.0026998369,0.04922189,0.06130554,0.03412938,0.34020063,0.32526132,0.0072856834,0.15402047,0.004661163,0.4597747,0.2888067,0.0710838,0.0024320672,0.00096083106,0.00407912,0.019701235,0.0011274393,0.026029078,0.39749053,0.011887372
36,0.694015,0.9919302,0.6040075,0.14094876,0.35840002,0.4747043,0.19567843,0.22001478,0.020711778,0.7473917,0.101411544,0.12469325,0.64374906,0.1529941,0.004947584,0.014148861,0.79562926,0.12804726,0.7656485,0.3175133,0.30562246,0.01433695,0.09227831,0.18960305,0.54172516,0.3780062,0.1727399,0.0039907736,0.00129845,0.0049610347,0.05196682,0.001965377,0.03140448,0.5373636,0.023996258
37,0.3054812,0.98530686,0.23059228,0.14936647,0.37801746,0.18442304,0.023072362,0.2884436,0.013978571,0.676868,0.050573315,0.09074088,0.019639004,0.15404497,0.0032640654,0.0030049544,0.22080463,0.28991657,0.09099053,0.32678413,0.38353768,0.012712811,0.080659874,0.17157763,0.35310268,0.4383166,0.13044223,0.0032623769,0.0010231511,0.0039783213,0.036153033,0.001270003,0.02839589,0.6668628,0.012799203
38,0.030387636,0.98888457,0.35292596,0.30232534,0.395045,0.46999118,0.020873353,0.5340221,0.012883381,0.862665,0.08697701,0.09203425,0.0028089934,0.14189418,0.0037212274,0.0036394119,0.80986893,0.18411511,0.37089545,0.3018362,0.3115177,0.015125571,0.08474909,0.016833197,0.4631027,0.62725836,0.119255155,0.0020298122,0.00097604113,0.0035398956,0.02577053,0.001281627,0.028359901,0.8739041,0.021360252
39,0.00948604,0.09074716,0.18101367,0.16386178,0.4270709,0.1355527,0.020276561,0.050106294,0.017765526,0.049188036,0.09099299,0.101352505,0.0111493645,0.74488974,0.009838799,0.04624363,0.6990822,0.1257038,0.6820198,0.32361823,0.48669535,0.053906515,0.110953696,0.6107552,0.6649791,0.3510374,0.19941384,0.0037080927,0.0022609872,0.010342506,0.02283743,0.0020934888,0.030955585,0.78835654,0.1922705
