,Biodiversity and Land Use,Carbon Emissions,Climate Change Vulnerability,Electronic Waste,Financing Environmental Impact,Opportunities in Clean Tech,Opportunities in Green Building,Opportunities in Renewable Energy,Packaging Material and Waste,Product Carbon Footprint,Raw Material Sourcing,Toxic Emissions and Waste,Water Stress,Accounting,Board,Business Ethics,Ownership and Control,Pay,Tax Transparency,Access to Communications,Access to Finance,Access to Health Care,Chemical Safety,Community Relations,Controversial Sourcing,Financial Product Safety,Health and Demographic Risk,Health and Safety,Human Capital Development,Labor Management,Opportunities in Nutrition and Health,Privacy and Data Security,Product Safety and Quality,Responsible Investment,Supply Chain Labor Standards
32,0.68929714,0.67523515,0.47611597,0.28450277,0.33135775,0.2688632,0.38474953,0.3554157,0.06358802,0.29002768,0.73600584,0.35296258,0.059151843,0.8611511,0.7696073,0.020588316,0.8437038,0.124508716,0.036471467,0.39407182,0.2504284,0.9212649,0.16575927,0.018711511,0.35680646,0.2881265,0.7273028,0.0091913575,0.02756025,0.9010688,0.62532383,0.00984629,0.09353334,0.14017999,0.019973453
33,0.8979635,0.9720495,0.4700733,0.33233935,0.4052834,0.18175685,0.059864514,0.22637257,0.80335784,0.16090944,0.72648984,0.7563784,0.17094678,0.78718287,0.16564468,0.08309307,0.21940948,0.09177421,0.095610805,0.36195838,0.36278325,0.19340669,0.58380175,0.009247358,0.32239106,0.30524597,0.19225484,0.009330649,0.005055312,0.016438212,0.19516394,0.004136167,0.5674621,0.12198601,0.20193459
34,0.85322416,0.031735573,0.25476122,0.12289711,0.31234753,0.26648283,0.55896753,0.25214857,0.047691025,0.10969742,0.56688243,0.2155519,0.3038609,0.17607147,0.012802446,0.004909891,0.09956139,0.073000275,0.07252193,0.37289953,0.3220148,0.014947008,0.34000757,0.008263658,0.38108975,0.23443161,0.11018207,0.0042459136,0.0033275648,0.00993791,0.1051613,0.0016997019,0.034418605,0.15147504,0.008947151
35,0.93277824,0.9819295,0.5208856,0.16853872,0.4818901,0.1324832,0.19300745,0.2725847,0.1170449,0.13320243,0.27849647,0.7907691,0.03611076,0.11431799,0.016571585,0.00565766,0.0931334,0.065805614,0.0681867,0.4638031,0.53059477,0.04010871,0.70331013,0.011042591,0.30706212,0.2528459,0.14549229,0.006271938,0.0022687064,0.01000124,0.2846566,0.0042810915,0.048127357,0.124964274,0.022725305
36,0.859698,0.025059545,0.4835657,0.67154855,0.4492011,0.20549391,0.21619414,0.042904772,0.4133157,0.11487605,0.7923068,0.92424935,0.004256173,0.12582418,0.0041770716,0.0032996577,0.05867963,0.06684959,0.07248001,0.43143618,0.3701197,0.0062396093,0.8480036,0.0050985115,0.5462183,0.22485064,0.09100194,0.002991897,0.001034523,0.0053918688,0.046324816,0.001185133,0.07717014,0.15567464,0.023351887
37,0.9835761,0.04526999,0.64021236,0.48198673,0.3412516,0.7148641,0.5758197,0.1611971,0.9612289,0.5068248,0.8708762,0.8107142,0.6437283,0.5272123,0.0057484447,0.009610664,0.14130458,0.07641704,0.031108959,0.3068079,0.29391205,0.03416403,0.19405884,0.018060965,0.45232916,0.3216829,0.53886026,0.0036709078,0.0012104663,0.004274905,0.12326552,0.0016679841,0.03479028,0.15071452,0.1187519
38,0.008213616,0.99166614,0.65560335,0.189302,0.3551596,0.61197805,0.020457381,0.96125555,0.016095571,0.7408833,0.1641461,0.20205759,0.0020437196,0.13615388,0.0040955786,0.008159702,0.0743941,0.07327322,0.07066187,0.24825668,0.30616888,0.009053062,0.10582594,0.005275428,0.1984443,0.29769018,0.05751358,0.0017398654,0.0010544785,0.0034786058,0.024879538,0.0010914406,0.03175476,0.12294704,0.025832172
39,0.0061800024,0.99313277,0.7161552,0.35423037,0.3386722,0.35792068,0.13147412,0.9814851,0.06812882,0.6277351,0.18412675,0.19907552,0.0026941756,0.6361989,0.0026569306,0.009697705,0.29091772,0.09812835,0.03031202,0.35833225,0.28000277,0.01304479,0.107904725,0.00557054,0.28739238,0.2953924,0.17233315,0.0022154588,0.0009822663,0.003000084,0.02211483,0.0011218826,0.05184371,0.22909005,0.017783914
40,0.6167761,0.6852328,0.6730919,0.33196256,0.43328625,0.14823498,0.2874712,0.49274272,0.6961378,0.09238204,0.33184326,0.731565,0.9406317,0.7658194,0.01816996,0.26604763,0.87612605,0.11129076,0.32119563,0.4268419,0.36756206,0.033663746,0.17803411,0.71723443,0.38163954,0.2862924,0.7280634,0.008266405,0.037699576,0.15474208,0.059790235,0.00793463,0.6200091,0.153875,0.13413037
41,0.9928578,0.9920093,0.59644556,0.43930957,0.33880126,0.27963004,0.09446919,0.97258437,0.12690404,0.65074825,0.7082797,0.8241243,0.024448367,0.24878784,0.0027680919,0.003344421,0.060585115,0.06305731,0.025241641,0.33996806,0.34965032,0.0068951994,0.38895276,0.0049062367,0.2797883,0.2733215,0.10168281,0.0024093438,0.00087111286,0.0034974737,0.040967327,0.0011370536,0.025450574,0.13829333,0.44580364
42,0.9915705,0.02556696,0.51126885,0.23846394,0.29728425,0.5815832,0.69673026,0.1133716,0.34018826,0.55407023,0.82905865,0.79166496,0.092489064,0.10893858,0.0032628388,0.002873271,0.0497439,0.057283822,0.0259572,0.3448894,0.31630227,0.010436869,0.54619217,0.008264091,0.22285345,0.25745863,0.15555534,0.0031805465,0.0010808036,0.004252571,0.4604334,0.0011063896,0.027009537,0.13170548,0.03352435
43,0.99473214,0.008228553,0.35591367,0.21659717,0.44323924,0.3360127,0.044962764,0.08299571,0.48916277,0.075125135,0.88059,0.87646574,0.0052599036,0.108212054,0.0023056902,0.0025851077,0.051073194,0.05699314,0.02815032,0.3214006,0.54315835,0.007027789,0.29969823,0.0148096895,0.26931635,0.26996452,0.13410155,0.0023575837,0.00087879616,0.0033407058,0.41822118,0.0010433771,0.020465095,0.10210365,0.83881307
44,0.9851,0.7696517,0.39933977,0.53731465,0.34710625,0.7232264,0.8072356,0.81362826,0.111900985,0.6640679,0.88112456,0.42597294,0.07026604,0.43460912,0.005620948,0.0034964948,0.049959853,0.077641696,0.048766788,0.3080998,0.36165017,0.010829691,0.28591058,0.0074764923,0.33810398,0.3363911,0.18419178,0.0027903586,0.0012493154,0.0042201723,0.054296818,0.0011226786,0.026221711,0.15432476,0.056367334
45,0.7431044,0.9761515,0.6101731,0.32057646,0.38814595,0.19395176,0.12922156,0.12287311,0.8256421,0.35501313,0.46003324,0.74403507,0.8779483,0.776189,0.53962827,0.958344,0.7203301,0.1346268,0.43332374,0.3798196,0.30610168,0.74206096,0.42700574,0.012852708,0.43906137,0.28615633,0.2778399,0.44024417,0.008109345,0.018502088,0.52812016,0.005372183,0.83207375,0.14147331,0.1790279
46,0.9848898,0.9821124,0.619167,0.18951915,0.35216102,0.18513533,0.03954653,0.7171069,0.06484085,0.6701264,0.8424606,0.7459965,0.010642646,0.17367628,0.0031510289,0.0028139586,0.051424973,0.045521986,0.022062594,0.28870162,0.30024248,0.006235539,0.31373096,0.0053121597,0.21161059,0.26575723,0.08501194,0.0022940058,0.00090663484,0.0031170512,0.027495377,0.001069812,0.024950724,0.11272952,0.01228546
47,0.13741647,0.97538245,0.7287741,0.2274613,0.46660587,0.5498613,0.026179727,0.08671771,0.06939809,0.49760714,0.85876304,0.93022704,0.0064195106,0.11586911,0.0036576856,0.0027407294,0.05612651,0.045499094,0.025996538,0.28850552,0.29692048,0.007305755,0.9405065,0.0048462097,0.49214488,0.2718537,0.071641035,0.0021491428,0.0009223071,0.0036205037,0.041167688,0.001100125,0.0312854,0.10586053,0.038970158
48,0.10668628,0.6608989,0.37460703,0.25067362,0.43209156,0.16139221,0.11647344,0.25617447,0.036802612,0.63082004,0.8200231,0.33069128,0.9895257,0.11973011,0.0061845263,0.0031572478,0.06270653,0.06205927,0.060639106,0.28947446,0.32331884,0.009987487,0.42324737,0.0048532747,0.64770067,0.27411678,0.0900187,0.0025238118,0.0010261681,0.0036287438,0.056243077,0.001120087,0.02844627,0.2799937,0.009853685
49,0.8874365,0.07015648,0.5519953,0.55828506,0.35152483,0.7990301,0.0753608,0.052866384,0.05050956,0.56093514,0.83023936,0.18867023,0.9412751,0.17607413,0.0043831025,0.0031747553,0.16421065,0.24420537,0.13252464,0.32616723,0.40014887,0.019667024,0.3584794,0.04466345,0.5658015,0.4631889,0.31523165,0.0031944274,0.0011059875,0.0036424135,0.15222917,0.0012625193,0.039964184,0.15975846,0.35377225
50,0.7670662,0.790001,0.5827724,0.3815728,0.38387823,0.23997723,0.4808528,0.14962025,0.6171264,0.33949825,0.35810855,0.6545504,0.1972315,0.80894464,0.8116686,0.97676396,0.7624067,0.19152276,0.61213833,0.44646114,0.34862813,0.91920775,0.31306812,0.26162034,0.49907002,0.2799264,0.5248952,0.832554,0.4115246,0.18688759,0.76695347,0.498652,0.82310075,0.19920978,0.19047341
51,0.94975245,0.023589022,0.24452122,0.30534393,0.41807637,0.13175775,0.026575118,0.0671564,0.10796604,0.16945867,0.0990871,0.15697135,0.0022812355,0.114299394,0.03985773,0.012457025,0.06995073,0.08696081,0.030436877,0.4986887,0.50864476,0.022141567,0.13473998,0.017164784,0.20661902,0.24229094,0.12465082,0.01506742,0.009510965,0.009861029,0.03862356,0.0019515353,0.2721996,0.10749824,0.04256619
52,0.9916932,0.6415689,0.54831547,0.64355224,0.49702793,0.7162483,0.13706334,0.4147118,0.9333648,0.11861581,0.39979866,0.91469675,0.01069953,0.11786309,0.013463543,0.0043328106,0.15742512,0.09198672,0.04411931,0.48297858,0.508433,0.21240132,0.5022923,0.21711752,0.21403083,0.25710323,0.86989653,0.004205128,0.0043620965,0.015931811,0.088740826,0.003278676,0.43030578,0.16462347,0.9265904
53,0.9879252,0.11182481,0.38361531,0.5924256,0.5582859,0.17210606,0.027042441,0.09097389,0.63841295,0.052691806,0.76570976,0.83168495,0.005469715,0.6873202,0.017056096,0.0056222696,0.22523499,0.121119805,0.055263456,0.50374943,0.58316165,0.118514724,0.29982945,0.07920904,0.3138517,0.3093964,0.8441938,0.0047754575,0.0018098577,0.0082670655,0.43023,0.005096432,0.43012363,0.23593551,0.98969966
54,0.10486506,0.7560314,0.40940413,0.4287014,0.4087672,0.14633325,0.08808278,0.27901936,0.06663509,0.08462283,0.25426963,0.44993597,0.006750678,0.84835064,0.031132953,0.95210457,0.19215947,0.14179413,0.0949334,0.47662008,0.392263,0.4470384,0.18255712,0.108002305,0.2854349,0.29211414,0.76262444,0.014191484,0.70405495,0.604538,0.11763329,0.934021,0.2745672,0.1812018,0.08130335
55,0.09175404,0.9363092,0.2936228,0.56728673,0.43464017,0.19655055,0.50565124,0.44096792,0.8299865,0.1492298,0.2563601,0.45003125,0.008214462,0.792714,0.07190296,0.009941242,0.12127291,0.10492873,0.048569076,0.5219034,0.4505938,0.15345515,0.3380776,0.013602096,0.23208645,0.28342152,0.5081845,0.010261475,0.05011623,0.022934787,0.18609613,0.976179,0.79882395,0.19081107,0.028835999
56,0.32523245,0.68611014,0.2935453,0.46621808,0.53427845,0.1175178,0.044466693,0.20051745,0.11759851,0.03832236,0.22692694,0.34092304,0.0033351914,0.23052084,0.8913289,0.8813533,0.45339012,0.09729565,0.039514933,0.59737396,0.57960254,0.027952494,0.11154361,0.9915508,0.22490586,0.30262807,0.8987497,0.004616158,0.0051471554,0.065920316,0.034307964,0.0069748964,0.17809637,0.20210868,0.06254811
57,0.019332597,0.9889894,0.20177335,0.35543403,0.40025762,0.12730655,0.018822838,0.96568155,0.016822485,0.7415304,0.0842549,0.10103278,0.03436363,0.11544592,0.0028804385,0.00375538,0.08689916,0.07896826,0.03013056,0.28767943,0.36353707,0.009061487,0.08838097,0.03193137,0.14337584,0.3968669,0.06741342,0.002200289,0.0010281875,0.0039350316,0.01860104,0.0011774309,0.02328351,0.27534118,0.06255791
58,0.48431727,0.65803576,0.4916892,0.36913726,0.3662027,0.1348311,0.22131115,0.14453973,0.7416518,0.15527189,0.1901004,0.3098905,0.030274885,0.59051335,0.93250716,0.9723998,0.4189281,0.1472198,0.09273689,0.45369613,0.31644747,0.9086711,0.2520875,0.049377073,0.2684649,0.2686524,0.4395917,0.02621415,0.9971336,0.46057522,0.779207,0.042111043,0.66963816,0.18706883,0.116280645
59,0.8550736,0.9777089,0.39754322,0.71099323,0.34471816,0.7181144,0.15452543,0.87072474,0.04009363,0.7671641,0.76873016,0.45160136,0.006882776,0.7526843,0.008718663,0.0038850543,0.1133405,0.078471355,0.035283063,0.36555454,0.3175512,0.010846003,0.1622691,0.0061751893,0.3270185,0.30319443,0.58461124,0.0022569485,0.0013351165,0.003897095,0.071237236,0.0012786047,0.025584446,0.1473303,0.025927758
60,0.19386949,0.9568132,0.5371262,0.46558282,0.40433353,0.13335854,0.06602044,0.10769127,0.60637444,0.13542491,0.31446433,0.58626175,0.023205342,0.8587397,0.67828685,0.9863667,0.6937748,0.14236438,0.22000943,0.4171553,0.41503918,0.8935852,0.24650596,0.06113436,0.40475008,0.27984908,0.6471254,0.18656258,0.9835971,0.6347593,0.5854072,0.27122724,0.847656,0.16771758,0.17307578
61,0.07477367,0.70324826,0.33291912,0.43637967,0.45371464,0.16029198,0.035905182,0.17328069,0.9378794,0.22584115,0.46460485,0.4999026,0.005112395,0.6169283,0.08933583,0.3137727,0.16995393,0.11010662,0.07601349,0.5092455,0.4602487,0.13999891,0.4378598,0.074023105,0.2628828,0.29063663,0.7393887,0.33871713,0.018272277,0.04145323,0.10535501,0.006070466,0.6204518,0.23847383,0.29433256
